Comuna;Link;Tipo_Vivienda;N_Habitaciones;N_Baños;N_Estacionamientos;Total_Superficie_M2;Superficie_Construida_M2; Valor_UF ;Valor_CLP;Dirección;Quién_Vende;Corredor
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/bellavistacasa-pablo-neruda/3373528;Casa;3;3;No;350;170;13.900;400320000;Providencia, Bellavista-casa pablo neruda;Cata Brochet Propiedades;Cata Brochet Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/providencia-region-metropolitana/3377487;Casa;4;2;No;241;215;13.194;380000000;Providencia, Providencia, Región Metropolitana;Gescor Propiedades;Gescor Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/amapolas-1720/2590455;Casa;5;3;2;248;230;15.800;455040000;Providencia, Amapolas 1720;Alina Arias;Catalejo Propiedades y Gestión Inmobiliaria
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/luis-thayer-ojeda-carlos-antunez/2797427;Casa;4;4;No;270;170;13.200;380160000;Providencia, Luis Thayer Ojeda, Carlos Antúnez;Schumacher Propiedades;Schumacher Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/pedro-de-valdiviabilbao/1841597;Casa;6;3;No;670;333;60.000;1728000000;Providencia, Pedro de Valdivia/Bilbao;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/eduardo-munita-quirogaechenique/3033549;Casa;4;3;No;360;150;12.900;371520000;Providencia, Eduardo Munita Quiroga/Echeñique;Evaristo Lillo;Evaristo Lillo
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/barrio-italiauniacc/2893718;Casa;4;2;No;351;220;13.800;397440000;Providencia, Barrio Italia/Uniacc;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/santa-isabelseminario/3467652;Casa;4;1;No;228;137;7.812;225000000;Providencia, Santa Isabel/Seminario;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/maria-luisa-santanderricardo-matte-perez/3170674;Casa;7;7;No;305;350;23.854;686995200;Providencia, Maria luisa santander/ricardo matte perez;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/propiedad-de-636-m2-en-infante-elena-blanco/3358535;Casa;8;3;No;636;300;19.964;575000000;Providencia, Propiedad de 636 m2 en Infante Elena Blanco;Corretajes Prosal Ltda.;Corretajes Prosal
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/salvadorjose-manuel-infante-av/3407802;Casa;4;4;No;226;160;9.722;280000000;Providencia, Salvador/josé manuel  infante (av);Cristian Vial Propiedades;Cristian Vial Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/diego-de-almagroeliecer-parada/2832214;Casa;4;4;No;215;161;13.400;385920000;Providencia, Diego de Almagro/Eliécer Parada;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/diego-de-almagrolos-leones/3460822;Casa;5;3;No;237;132;12.369;356230656;Providencia, Diego de Almagro/Los Leones;Claudia Lespinasse;Norbert Lui Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/barrio-italia/2921986;Casa;4;2;No;309;184;13.000;374400000;Providencia, Barrio Italia;Schumacher Propiedades;Schumacher Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/seminariomaria-luisa-santander/1421689;Casa;5;7;No;220;196;23.700;682560000;Providencia, Seminario/Maria Luisa santander;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/los-leoneseliodoro-yanez/2805204;Casa;4;2;No;309;112;20.832;600000000;Providencia, Los Leones/Eliodoro Yañez;Araneda & Aguiar Propiedades;Araneda & Aguiar Propiedades
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/av-francisco-bilbao-providenciabustos-holanda-los-leones/3533469;Casa;4;3;No;600;200;24.000;691200000;Providencia, Av. Francisco Bilbao - Providencia/Bustos - Holanda - Los Leones;Carlos Hurtado Rogers;Hurtado Propiedades S.A.
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/salvador-donoso-en-zona-tipica-de-bellavista/3683710;Casa;7;1;No;0;125;6.500;187200000;Providencia, Salvador Donoso, en Zona Tipica de Bellavista;Verónica Aldunate;Vende Dueño/a
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/valenzuela-castillomanuel-montt/3609195;Casa;5;3;No;250;130;13.422;386553600;Providencia, Valenzuela Castillo/Manuel Montt;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/manuel-monttlorena/2486406;Casa;4;2;No;159;174;9.930;286000000;Providencia, Manuel Montt/Lorena;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/ana-luisa-prats/2920188;Casa;4;3;2;187;118;9.000;259200000;Providencia, Ana luisa prats;patricia;Vende Dueño/a
Providencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/providenciadiego-de-almagra/2637745;Casa;3;2;No;375;153;13.645;393000000;Providencia, Providencia/diego de almagra;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/el-atardecer/3726858;Casa;3;3;2;220;120;5.350;154080000;Pudahuel, El Atardecer;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/autopista-vespucio-norteav-laguna-sur/3713217;Casa;2;1;No;84;45;1.736;50000000;Pudahuel, Autopista vespucio norte/av laguna sur;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-abedules-1500/3404531;Casa;4;3;2;278;110;6.120;176256000;Pudahuel, Los Abedules 1500;Alejandra Cevasco;Promoción Inmobiliaria
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/magnolios-sur/3343818;Casa;3;3;2;210;100;5.200;149760000;Pudahuel, Magnolios Sur;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/el-coihue/3645277;Casa;3;3;2;717;132;9.400;270720000;Pudahuel, El coihue;Daniela Donoso Reyes;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-vallesoportunidad-apacible-2-dentro-de-condominio/3358971;Casa;3;3;3;329;107;6.350;182880000;Pudahuel, Ciudad de los Valles/Oportunidad Apacible 2/ Dentro de condominio;Daniela Donoso Reyes;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/nueva-uno-sur/2983958;Casa;3;3;2;260;135;5.830;167904000;Pudahuel, Nueva uno sur;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/monte-tabor-sur-200/3737669;Casa;3;3;1;370;160;9.500;273600000;Pudahuel, Monte Tabor Sur 200;Alejandra Cevasco;Promoción Inmobiliaria
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-arrayanes/3488956;Casa;3;3;6;850;196;11.666;336000000;Pudahuel, Los Arrayanes;Alejandra Cevasco;Promoción Inmobiliaria
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/las-azaleas-ote/3704233;Casa;3;3;2;240;120;5.300;152640000;Pudahuel, Las azaleas ote;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/tortoson-8369/3637140;Casa;4;2;1;51;67;2.083;60000000;Pudahuel, Tortoson 8369;María Luisa Rivera;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-abedules/3510491;Casa;3;3;2;280;115;6.120;176256000;Pudahuel, Los Abedules;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ruta-68-ciudad-de-los-vallesav-las-flores/2998378;Casa;4;3;No;320;132;6.800;195840000;Pudahuel, Ruta 68/ ciudad de los valles/av. Las flores;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-fresnos/3432766;Casa;3;3;2;245;120;5.680;163584000;Pudahuel, Los Fresnos;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/valle-del-sol/2249982;Casa;4;3;2;304;180;6.980;201024000;Pudahuel, Valle del Sol;Cristián Espinoza;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/alto-mirador-ciudad-de-los-valleslas-flores-guayacanes/2905849;Casa;3;3;No;500;140;5.890;169632000;Pudahuel, Alto mirador/ ciudad de los valles/las flores/ guayacanes;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/camilo-cienfuegosserrano/2773413;Casa;5;2;No;250;135;3.541;102000000;Pudahuel, Camilo Cienfuegos/Serrano;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/las-hortensias-oriente/3453571;Casa;3;3;1;260;110;5.950;171360000;Pudahuel, Las Hortensias Oriente;Aligera Spa;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/av-pedro-de-aretxabala/3599213;Casa;3;3;2;290;124;6.100;175680000;Pudahuel, Av. Pedro de Aretxabala;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-manios/3599276;Casa;4;4;2;463;150;10.980;316224000;Pudahuel, Los mañios;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-abedules/2061203;Casa;3;3;2;900;120;6.500;187200000;Pudahuel, Los Abedules;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/avenida-las-flores/2285185;Casa;5;4;;800;320;7.638;220000000;Pudahuel, Avenida Las Flores;Cristián Espinoza;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/francisco-bulnes-sanfuentes-481/3603090;Casa;3;2;1;220;150;4.166;120000000;Pudahuel, Francisco Bulnes Sanfuentes 481;Pamela Andrea Salazar Jara;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/corinto-42/3630853;Casa;3;3;5;549;108;6.500;187200000;Pudahuel, Corinto 42;Alejandra Cevasco;Promoción Inmobiliaria
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/el-coihue/3599935;Casa;3;3;2;780;140;9.400;270720000;Pudahuel, El coihue;Maria Paz Guiñez Sepulveda;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/noviciado/3419486;Casa;;;;1000;170 ha;2.916;84000000;Pudahuel, Noviciado;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/lomas-de-lo-aguirre-corinto-96/3058104;Casa;3;2;2;498;134,72;7.900;227520000;Pudahuel, lomas de lo Aguirre, Corinto 96;Ghislaine Bustos;Myb Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-abedules-1410/3358922;Casa;3;2;2;289;121;5.500;158400000;Pudahuel, Los Abedules 1410;Daniela Donoso Reyes;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/casa-con-ampliacion-opcion-comercial/3735432;Casa;6;2;No;79;67;2.094;60307200;Pudahuel, Casa con ampliación opción comercial;Armacima LImitada;Armacima Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/transversal-uno/3557420;Casa;6;5;2;850;350;13.500;388800000;Pudahuel, Transversal Uno;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/calle-los-mirlos/3145875;Casa;4;2;2;94;70;2.604;75000000;Pudahuel, Calle Los Mirlos;Gescor Propiedades;Gescor Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-valles-pudahuel/3633944;Casa;4;3;4;353;142;6.490;186912000;Pudahuel, ciudad de los valles pudahuel;Italo Manriquez Bergmann;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-valles-pudahuel/3184161;Casa;3;3;2;329;107;6.350;182880000;Pudahuel, ciudad de los valles, Pudahuel;Alejandra Cevasco;Promoción Inmobiliaria
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/lomas-de-lo-aguirre/2770444;Casa;6;3;2;436;170;10.000;288000000;Pudahuel, Lomas de Lo Aguirre;Gestor Propiedades;Gestor Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/claudio-arrau/3326466;Casa;4;2;1;116;;4.097;118000000;Pudahuel, Claudio Arrau;BERNARDITA RAMIREZ MADARIAGA;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/dona-isabelmonte-tabor/3441917;Casa;3;2;No;486;92;5.902;170000000;Pudahuel, Doña isabel/monte tabor;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/casa-en-ciudad-de-los-valles/3735410;Casa;3;3;No;565;142;7.800;224640000;Pudahuel, Casa en Ciudad De Los Valles;Armacima LImitada;Armacima Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/isla-escocia/3645762;Casa;3;2;1;98;95;2.048;59000000;Pudahuel, Isla Escocia;VPropiedades - Gestión Inmobiliaria;VPropiedades - Gestión Inmobiliaria
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/dona-isabelefeso/3184642;Casa;3;3;1;300;100;5.800;167040000;Pudahuel, Doña isabel/efeso;Toro Guzmán Propiedades;Toro Guzmán Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/avenida-las-flores/3643669;Casa;3;3;3;566;138;7.800;224640000;Pudahuel, Avenida Las Flores;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/pje-los-roques/2626376;Casa;4;4;3;110;140;3.191;91900000;Pudahuel, Pje. Los roques;Marco Antonio Gutierrez Caceres;Muvin
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/mar-mediterraneo/3331863;Casa;5;3;3;480;135;7.300;210240000;Pudahuel, Mar Mediterráneo;BERNARDITA RAMIREZ MADARIAGA;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/americo-vespuciolaguna-sur/3134129;Casa;2;2;No;95;62;1.979;57000000;Pudahuel, Américo Vespucio/Laguna Sur;Aleida Lama Propiedades;Aleida Lama Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/avenida-nueva-uno-sur/3704194;Casa;3;3;2;609;140;6.900;198720000;Pudahuel, Avenida Nueva Uno Sur;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/poetica-9888/3674490;Casa;4;1;;57;50;1.632;47000000;Pudahuel, Poética 9888;sandro riquelme;Vende Dueño/a
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/pasaje-cerro-providencia/3342030;Casa;3;2;2;80;60;2.326;67000000;Pudahuel, Pasaje Cerro Providencia;Gestión inmobiliaria;Inmobienes.
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/lomas-de-lo-aguirre/1712807;Casa;4;3;No;800;146;12.000;345600000;Pudahuel, Lomas de lo Aguirre;Schumacher Propiedades;Schumacher Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/avenida-el-rodeo-poniente/3146110;Casa;3;3;2;230;125;5.800;167040000;Pudahuel, Avenida El Rodeo Poniente;Cristián Espinoza F;Tzanis Propiedades
Pudahuel;https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-valles-pudahuel/2896958;Casa;4;3;2;265;140;6.350;182880000;Pudahuel, Ciudad de los valles, pudahuel;Alejandra Cevasco;Promoción Inmobiliaria
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/ciudad-del-este/3612285;Casa;2;2;;250;100;3.957;114000000;Puente Alto, Ciudad del Este;sebastian ignacio abrigo miranda;Vende Dueño/a
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avda-las-nievesangel-pimentel/3386241;Casa;3;2;No;0;65;2.378;68500000;Puente Alto, Avda. Las Nieves/Angel Pimentel;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/condominio-los-castanoscolegio-almenar-del-maipo/3066090;Casa;3;3;No;211;106;3.992;115000000;Puente Alto, Condominio Los Castaños/Colegio Almenar del Maipo;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/merlot/3318145;Casa;3;2;2;256;137;5.300;152682400;Puente Alto, Merlot;Sandra Franjola;Propiedades Sfc
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/eyzaguirre-santa-elena/2716771;Casa;3;1;No;840;245;23.286;670817907;Puente Alto, Eyzaguirre / Santa Elena;MONTALVA QUINDOS SERVICIOS INMOBILIARIOS;Montalva Quindos
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/presidente-salvador-allendelos-cerezos/3362701;Casa;2;2;No;280;57;2.430;70000000;Puente Alto, Presidente Salvador Allende/Los Cerezos;Aleida Lama Propiedades;Aleida Lama Propiedades
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/los-pinos-021/3306290;Casa;5;3;4;1000;173;6.248;180000000;Puente Alto, Los Pinos 021;De La Barrera Propiedades;De La Barrera Propiedades
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/acceso-parque-san-francisco/3597423;Casa;3;1;2;0;0;3.367;97000000;Puente Alto, Acceso Parque San Francisco;Jennifer reygada;Vende Dueño/a
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-las-nievesmexico/3041148;Casa;3;1;1;;;3.194;92000000;Puente Alto, Avenida Las Nieves/Mèxico;Jorge Mauro Díaz;Mauro Propiedades
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/huentelauquen/3646440;Casa;3;2;2;;;2.603;75000000;Puente Alto, Huentelauquén;Erika Gálvez Espinoza;Vende Dueño/a
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/casa-de-1-piso-en-vista-hermosa/3693781;Casa;3;1;No;430;58;2.256;65000000;Puente Alto, Casa de 1 Piso en Vista Hermosa;Corretajes Prosal Ltda.;Corretajes Prosal
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/villa-san-jorge-alessandri/3161636;Casa;4;2;2;336;130;6.943;200000000;Puente Alto, Villa san Jorge Alessandri;Jessica Sánchez San Martín;Jessica SánchezGestión inmobiliaria
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/independencia-280/3412980;Casa;5;3;2;210;130;4.686;135000000;Puente Alto, Independencia 280;ana maria martinez donoso;Carolina Martinez Propiedades
Puente Alto;https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/carlos-orrego-luco/3557489;Casa;3;1;8;1400;110;10.344;298000000;Puente Alto, Carlos Orrego Luco;Milena Valverde;Vende Dueño/a
